FID;osm_id;name
france_hiking_foot_routes_line.12141898;12141898;Liaison St-Front-de-Pradoux - St-Martin-l'Astier - St-Laurent-des-Hommes - La Jemaye - Echourgnac - St-Etienne-de-Puycorbier
france_hiking_foot_routes_line.12141378;12141378;Circuit Buchholz
france_hiking_foot_routes_line.12141350;12141350;Liaison St-Front-de-Pradoux - St-Martin-l'Astier - St-Laurent-des-Hommes - La Jemaye - Echourgnac - St-Etienne-de-Puycorbier
france_hiking_foot_routes_line.12139301;12139301;
france_hiking_foot_routes_line.12139300;12139300;
france_hiking_foot_routes_line.12139299;12139299;
france_hiking_foot_routes_line.12139298;12139298;
france_hiking_foot_routes_line.12139297;12139297;
france_hiking_foot_routes_line.12139296;12139296;
france_hiking_foot_routes_line.12138645;12138645;Circuit de l'étang et du bois de Baron
france_hiking_foot_routes_line.12137082;12137082;
france_hiking_foot_routes_line.12136732;12136732;
france_hiking_foot_routes_line.12136731;12136731;
france_hiking_foot_routes_line.12136633;12136633;Via Alpina Blue D36
france_hiking_foot_routes_line.12136576;12136576;Via Alpina Blue D35
france_hiking_foot_routes_line.12136119;12136119;Via Alpina Blue D34
france_hiking_foot_routes_line.12136055;12136055;Via Alpina Blue D33
france_hiking_foot_routes_line.12135460;12135460;
france_hiking_foot_routes_line.12135459;12135459;
france_hiking_foot_routes_line.12135458;12135458;
france_hiking_foot_routes_line.12135457;12135457;
france_hiking_foot_routes_line.12135456;12135456;
france_hiking_foot_routes_line.12135455;12135455;
france_hiking_foot_routes_line.12135454;12135454;
france_hiking_foot_routes_line.12135453;12135453;
france_hiking_foot_routes_line.12135452;12135452;
france_hiking_foot_routes_line.12135451;12135451;
france_hiking_foot_routes_line.12134922;12134922;
france_hiking_foot_routes_line.12134921;12134921;
france_hiking_foot_routes_line.12134920;12134920;
france_hiking_foot_routes_line.12134919;12134919;
france_hiking_foot_routes_line.12134719;12134719;
france_hiking_foot_routes_line.12134562;12134562;
france_hiking_foot_routes_line.12134523;12134523;
france_hiking_foot_routes_line.12134496;12134496;
france_hiking_foot_routes_line.12134495;12134495;
france_hiking_foot_routes_line.12133292;12133292;
france_hiking_foot_routes_line.12133291;12133291;
france_hiking_foot_routes_line.12133290;12133290;
france_hiking_foot_routes_line.12133289;12133289;
france_hiking_foot_routes_line.12133288;12133288;
france_hiking_foot_routes_line.12133287;12133287;
france_hiking_foot_routes_line.12133286;12133286;
france_hiking_foot_routes_line.12133285;12133285;
france_hiking_foot_routes_line.12133284;12133284;
france_hiking_foot_routes_line.12133283;12133283;
france_hiking_foot_routes_line.12133282;12133282;
france_hiking_foot_routes_line.12133281;12133281;
france_hiking_foot_routes_line.12133280;12133280;
france_hiking_foot_routes_line.12133279;12133279;
france_hiking_foot_routes_line.12133278;12133278;
france_hiking_foot_routes_line.12133277;12133277;
france_hiking_foot_routes_line.12131910;12131910;
france_hiking_foot_routes_line.12131909;12131909;
france_hiking_foot_routes_line.12131908;12131908;
france_hiking_foot_routes_line.12131907;12131907;
france_hiking_foot_routes_line.12131862;12131862;
france_hiking_foot_routes_line.12131861;12131861;
france_hiking_foot_routes_line.12131860;12131860;
france_hiking_foot_routes_line.12131797;12131797;
france_hiking_foot_routes_line.12131796;12131796;
france_hiking_foot_routes_line.12131795;12131795;
france_hiking_foot_routes_line.12131794;12131794;
france_hiking_foot_routes_line.12131793;12131793;
france_hiking_foot_routes_line.12131792;12131792;
france_hiking_foot_routes_line.12131235;12131235;Les fours à chaux
france_hiking_foot_routes_line.1213046;1213046;Les Lèches Beurriers
france_hiking_foot_routes_line.12129926;12129926;
france_hiking_foot_routes_line.12129925;12129925;
france_hiking_foot_routes_line.12129909;12129909;
france_hiking_foot_routes_line.12129908;12129908;
france_hiking_foot_routes_line.12129907;12129907;
france_hiking_foot_routes_line.12129881;12129881;
france_hiking_foot_routes_line.12129880;12129880;
france_hiking_foot_routes_line.12129852;12129852;
france_hiking_foot_routes_line.12129851;12129851;
france_hiking_foot_routes_line.12129850;12129850;
france_hiking_foot_routes_line.12129778;12129778;
france_hiking_foot_routes_line.12129777;12129777;
france_hiking_foot_routes_line.12129601;12129601;S15 - De Serpolière vers Saint-Martin-de-la-Porte
france_hiking_foot_routes_line.12129564;12129564;
france_hiking_foot_routes_line.12129400;12129400;S08 - Du chalet de l'Alpettaz au chalet des Brunes
france_hiking_foot_routes_line.12129257;12129257;
france_hiking_foot_routes_line.12129256;12129256;
france_hiking_foot_routes_line.12129181;12129181;
france_hiking_foot_routes_line.12129180;12129180;
france_hiking_foot_routes_line.12128961;12128961;S02 - Du col du Chaussy vers Fontaine Froide
france_hiking_foot_routes_line.12128226;12128226;EN01 - Le berceau de la Maison de Savoie
france_hiking_foot_routes_line.12128210;12128210;L02 - Du Ventour à la tour de la Maison de Savoie
france_hiking_foot_routes_line.12128016;12128016;
france_hiking_foot_routes_line.12128014;12128014;
france_hiking_foot_routes_line.12127747;12127747;
france_hiking_foot_routes_line.12127740;12127740;B13 - Malpasset
france_hiking_foot_routes_line.12127726;12127726;
france_hiking_foot_routes_line.12127649;12127649;
france_hiking_foot_routes_line.12127626;12127626;
france_hiking_foot_routes_line.12127625;12127625;
france_hiking_foot_routes_line.12127581;12127581;
france_hiking_foot_routes_line.12127580;12127580;
france_hiking_foot_routes_line.12127579;12127579;
france_hiking_foot_routes_line.12127488;12127488;
france_hiking_foot_routes_line.12127424;12127424;EN04 - Au fil de l'Arvan
france_hiking_foot_routes_line.12126371;12126371;
france_hiking_foot_routes_line.12126328;12126328;
france_hiking_foot_routes_line.12126285;12126285;
france_hiking_foot_routes_line.12126120;12126120;
france_hiking_foot_routes_line.12125402;12125402;S04 - Du Praz à Montvernier
france_hiking_foot_routes_line.12124992;12124992;
france_hiking_foot_routes_line.12124991;12124991;
france_hiking_foot_routes_line.12124990;12124990;
france_hiking_foot_routes_line.12124788;12124788;De la Manche aux Pyrénées 16, Champcevinel - Les Eyzies-de-Taillac
france_hiking_foot_routes_line.12124787;12124787;De la Manche aux Pyrénées 17, Les Eyzies-de-Tayac - Cahors
france_hiking_foot_routes_line.12124786;12124786;De la Manche aux Pyrénées 18, Cahors - Villefranche-de-Rouergue
france_hiking_foot_routes_line.12124560;12124560;L01 - De l'adret à l'ubac via Pontamafrey
france_hiking_foot_routes_line.12124534;12124534;Buchholz
france_hiking_foot_routes_line.12124532;12124532;
france_hiking_foot_routes_line.12123873;12123873;
france_hiking_foot_routes_line.12123872;12123872;
france_hiking_foot_routes_line.12123794;12123794;
france_hiking_foot_routes_line.12123793;12123793;
france_hiking_foot_routes_line.12123704;12123704;
france_hiking_foot_routes_line.12123703;12123703;
france_hiking_foot_routes_line.12123702;12123702;
france_hiking_foot_routes_line.12123701;12123701;
france_hiking_foot_routes_line.12123700;12123700;
france_hiking_foot_routes_line.12123607;12123607;
france_hiking_foot_routes_line.12123606;12123606;
france_hiking_foot_routes_line.12123605;12123605;
france_hiking_foot_routes_line.12123296;12123296;
france_hiking_foot_routes_line.12123266;12123266;
france_hiking_foot_routes_line.12123265;12123265;
france_hiking_foot_routes_line.12123090;12123090;
france_hiking_foot_routes_line.12123089;12123089;
france_hiking_foot_routes_line.12123087;12123087;
france_hiking_foot_routes_line.12123086;12123086;
france_hiking_foot_routes_line.12123085;12123085;
france_hiking_foot_routes_line.121224;121224;Pfälzerwald Weiß-Blau (Alsenztalweg)
france_hiking_foot_routes_line.12121827;12121827;
france_hiking_foot_routes_line.12121798;12121798;EN02 - Le terroir de Serpolière
france_hiking_foot_routes_line.12121681;12121681;
france_hiking_foot_routes_line.12121680;12121680;
france_hiking_foot_routes_line.12121679;12121679;
france_hiking_foot_routes_line.12121678;12121678;
france_hiking_foot_routes_line.12121677;12121677;
france_hiking_foot_routes_line.12121676;12121676;
france_hiking_foot_routes_line.12121675;12121675;
france_hiking_foot_routes_line.12121658;12121658;B09 - Le tour de Montdenis
france_hiking_foot_routes_line.12121643;12121643;
france_hiking_foot_routes_line.12121642;12121642;
france_hiking_foot_routes_line.12121641;12121641;
france_hiking_foot_routes_line.12121640;12121640;
france_hiking_foot_routes_line.12121578;12121578;
france_hiking_foot_routes_line.12121576;12121576;
france_hiking_foot_routes_line.12121575;12121575;
france_hiking_foot_routes_line.12121574;12121574;
france_hiking_foot_routes_line.12121573;12121573;
france_hiking_foot_routes_line.12121572;12121572;
france_hiking_foot_routes_line.12121548;12121548;B02 - Le tour de l'Armélaz
france_hiking_foot_routes_line.12121346;12121346;B08 - Le tour des hameaux de Montandré, Champessuit et Grenis
france_hiking_foot_routes_line.12121312;12121312;B11 - Les Hauts de Tourmentier
france_hiking_foot_routes_line.12121201;12121201;B12 - Les Ardoisiers
france_hiking_foot_routes_line.12121159;12121159;De la Manche aux Pyrénées 15, Puymoyen - Champcevinel
france_hiking_foot_routes_line.12121037;12121037;
france_hiking_foot_routes_line.12120960;12120960;
france_hiking_foot_routes_line.12120959;12120959;
france_hiking_foot_routes_line.12120958;12120958;
france_hiking_foot_routes_line.12120716;12120716;
france_hiking_foot_routes_line.12120715;12120715;
france_hiking_foot_routes_line.12120714;12120714;
france_hiking_foot_routes_line.12120713;12120713;
france_hiking_foot_routes_line.12120712;12120712;
france_hiking_foot_routes_line.12119556;12119556;B07 - Les oratoires de Montandré
france_hiking_foot_routes_line.12119210;12119210;EN05 - Les Resses d'en bas
france_hiking_foot_routes_line.12119183;12119183;Les Landes-de-Couesme
france_hiking_foot_routes_line.12119140;12119140;EN03 - Les hauts de Saint-Jean-de-Maurienne
france_hiking_foot_routes_line.12118669;12118669;
france_hiking_foot_routes_line.12118665;12118665;
france_hiking_foot_routes_line.12118664;12118664;
france_hiking_foot_routes_line.12118663;12118663;
france_hiking_foot_routes_line.12118635;12118635;
france_hiking_foot_routes_line.12118626;12118626;
france_hiking_foot_routes_line.12118604;12118604;
france_hiking_foot_routes_line.12118603;12118603;
france_hiking_foot_routes_line.12118602;12118602;
france_hiking_foot_routes_line.12118601;12118601;
france_hiking_foot_routes_line.12118600;12118600;
france_hiking_foot_routes_line.12118545;12118545;B01 - Le Plan de la Lie
france_hiking_foot_routes_line.12118490;12118490;B05 - Le Balcon des Plagnes
france_hiking_foot_routes_line.12118486;12118486;
france_hiking_foot_routes_line.12118485;12118485;
france_hiking_foot_routes_line.12118470;12118470;B04 - Le tour des villages de Montvernier
france_hiking_foot_routes_line.12118468;12118468;
france_hiking_foot_routes_line.12118467;12118467;
france_hiking_foot_routes_line.12118466;12118466;
france_hiking_foot_routes_line.12118465;12118465;
france_hiking_foot_routes_line.12118464;12118464;
france_hiking_foot_routes_line.12118405;12118405;B06 - Le Balcon du Rocher aux Chamois
france_hiking_foot_routes_line.12118142;12118142;B03 - Le Grand Coin
france_hiking_foot_routes_line.12118066;12118066;
france_hiking_foot_routes_line.12118065;12118065;
france_hiking_foot_routes_line.12118064;12118064;
france_hiking_foot_routes_line.12118021;12118021;
france_hiking_foot_routes_line.12118020;12118020;
france_hiking_foot_routes_line.12117996;12117996;
france_hiking_foot_routes_line.12117914;12117914;
france_hiking_foot_routes_line.12117913;12117913;
france_hiking_foot_routes_line.12117825;12117825;
france_hiking_foot_routes_line.12117620;12117620;Circuit le sentier du Buchwald
france_hiking_foot_routes_line.12117598;12117598;Circuit sur les pas d'Eole
france_hiking_foot_routes_line.12117597;12117597;Circuit d'une Nied à l'autre
france_hiking_foot_routes_line.12117575;12117575;
france_hiking_foot_routes_line.12117574;12117574;
france_hiking_foot_routes_line.12117559;12117559;
france_hiking_foot_routes_line.12117338;12117338;
france_hiking_foot_routes_line.12117336;12117336;
france_hiking_foot_routes_line.12117301;12117301;
france_hiking_foot_routes_line.12117300;12117300;
france_hiking_foot_routes_line.12117299;12117299;
france_hiking_foot_routes_line.12117202;12117202;
france_hiking_foot_routes_line.12117158;12117158;
france_hiking_foot_routes_line.12117157;12117157;
france_hiking_foot_routes_line.12117140;12117140;
france_hiking_foot_routes_line.12117139;12117139;
france_hiking_foot_routes_line.12117138;12117138;
france_hiking_foot_routes_line.12117137;12117137;
france_hiking_foot_routes_line.12117136;12117136;
france_hiking_foot_routes_line.12116034;12116034;Boucle Œils-de-Bœuf
france_hiking_foot_routes_line.12113907;12113907;Les crêtes de Gahard
france_hiking_foot_routes_line.12113906;12113906;Le Bois Roux
france_hiking_foot_routes_line.12113186;12113186;Le bourg de Gahard
france_hiking_foot_routes_line.12110769;12110769;
france_hiking_foot_routes_line.12110768;12110768;
france_hiking_foot_routes_line.12110767;12110767;
france_hiking_foot_routes_line.12110766;12110766;
france_hiking_foot_routes_line.12110710;12110710;A la recheche du petit patrimoine Saint-Céréen
france_hiking_foot_routes_line.12110709;12110709;Saint-Céré - Autoire
france_hiking_foot_routes_line.12110708;12110708;Saint Céré - Le Tours du Pech
france_hiking_foot_routes_line.12110707;12110707;Saint Céré - Saint Laurent
france_hiking_foot_routes_line.12110706;12110706;Saint Céré - St Paul de Vern
france_hiking_foot_routes_line.12110705;12110705;Saint Laurent les Tours - La Boisse
france_hiking_foot_routes_line.12110704;12110704;Les Hauts de St Laurent
france_hiking_foot_routes_line.12110703;12110703;Saint Céré - St Jean Lagineste
france_hiking_foot_routes_line.12110702;12110702;Le Papillon de St Jean
france_hiking_foot_routes_line.12109599;12109599;La Rosière
france_hiking_foot_routes_line.12107820;12107820;
france_hiking_foot_routes_line.12107819;12107819;
france_hiking_foot_routes_line.12107818;12107818;
france_hiking_foot_routes_line.12107817;12107817;
france_hiking_foot_routes_line.12107816;12107816;
